station,valid,drct,sknt,gust
MLB,2024-01-16 23:53,220.00,9.00,M
MLB,2024-01-17 00:53,240.00,9.00,M
MLB,2024-01-17 01:53,230.00,7.00,M
MLB,2024-01-17 02:53,250.00,6.00,M
MLB,2024-01-17 03:53,270.00,8.00,M
MLB,2024-01-17 04:53,270.00,6.00,M
MLB,2024-01-17 05:28,260.00,6.00,M
MLB,2024-01-17 05:53,270.00,7.00,M
MLB,2024-01-17 06:41,320.00,10.00,M
MLB,2024-01-17 06:53,310.00,8.00,M
MLB,2024-01-17 07:53,310.00,12.00,M
MLB,2024-01-17 08:53,310.00,10.00,M
MLB,2024-01-17 09:53,330.00,10.00,M
MLB,2024-01-17 10:28,330.00,7.00,M
MLB,2024-01-17 10:53,310.00,6.00,M
MLB,2024-01-17 11:53,320.00,8.00,M
MLB,2024-01-17 12:53,330.00,8.00,M
MLB,2024-01-17 13:08,340.00,10.00,M
MLB,2024-01-17 13:15,350.00,16.00,21.00
MLB,2024-01-17 13:32,340.00,13.00,M
MLB,2024-01-17 13:53,330.00,11.00,M
MLB,2024-01-17 14:53,340.00,13.00,M
MLB,2024-01-17 15:53,350.00,11.00,M
MLB,2024-01-17 16:53,10.00,13.00,M
MLB,2024-01-17 17:53,350.00,14.00,M
MLB,2024-01-17 18:53,10.00,14.00,M
MLB,2024-01-17 19:53,360.00,12.00,M
MLB,2024-01-17 20:53,360.00,15.00,M
MLB,2024-01-17 21:53,360.00,13.00,M
MLB,2024-01-17 22:53,360.00,12.00,M
MLB,2024-01-17 23:53,340.00,10.00,M
MLB,2024-01-18 00:53,330.00,6.00,M
MLB,2024-01-18 01:53,320.00,6.00,M
MLB,2024-01-18 02:53,300.00,6.00,M
MLB,2024-01-18 03:53,310.00,5.00,M
MLB,2024-01-18 04:53,300.00,5.00,M
MLB,2024-01-18 05:53,290.00,4.00,M
MLB,2024-01-18 06:53,310.00,4.00,M
MLB,2024-01-18 07:53,290.00,5.00,M
MLB,2024-01-18 08:53,290.00,3.00,M
MLB,2024-01-18 09:53,270.00,4.00,M
MLB,2024-01-18 10:53,270.00,3.00,M
MLB,2024-01-18 11:53,290.00,4.00,M
MLB,2024-01-18 12:53,0.00,0.00,M
MLB,2024-01-18 13:53,0.00,0.00,M
MLB,2024-01-18 14:53,0.00,0.00,M
MLB,2024-01-18 15:53,0.00,0.00,M
MLB,2024-01-18 16:53,140.00,12.00,M
MLB,2024-01-18 17:43,130.00,11.00,M
MLB,2024-01-18 17:53,110.00,8.00,M
MLB,2024-01-18 18:32,140.00,9.00,M
MLB,2024-01-18 18:53,130.00,8.00,M
MLB,2024-01-18 19:46,150.00,10.00,M
MLB,2024-01-18 19:53,130.00,9.00,M
MLB,2024-01-18 20:53,160.00,6.00,M
MLB,2024-01-18 21:53,140.00,7.00,M
MLB,2024-01-18 22:53,150.00,7.00,M
MLB,2024-01-18 23:35,160.00,6.00,M
MLB,2024-01-18 23:46,150.00,5.00,M
MLB,2024-01-18 23:53,150.00,6.00,M
MLB,2024-01-19 00:07,190.00,5.00,M
MLB,2024-01-19 00:09,180.00,3.00,M
MLB,2024-01-19 00:16,170.00,5.00,M
MLB,2024-01-19 00:49,270.00,7.00,M
MLB,2024-01-19 00:53,290.00,8.00,M
MLB,2024-01-19 00:57,290.00,8.00,M
MLB,2024-01-19 01:08,280.00,15.00,M
MLB,2024-01-19 01:36,290.00,10.00,M
MLB,2024-01-19 01:53,290.00,10.00,M
MLB,2024-01-19 02:16,300.00,7.00,M
MLB,2024-01-19 02:53,290.00,7.00,M
MLB,2024-01-19 03:44,290.00,7.00,M
MLB,2024-01-19 03:53,300.00,8.00,M
MLB,2024-01-19 04:46,280.00,5.00,M
MLB,2024-01-19 04:53,290.00,7.00,M
MLB,2024-01-19 05:53,300.00,9.00,M
MLB,2024-01-19 06:53,290.00,7.00,M
MLB,2024-01-19 07:53,280.00,6.00,M
MLB,2024-01-19 08:53,250.00,5.00,M
MLB,2024-01-19 09:53,260.00,3.00,M
MLB,2024-01-19 10:53,220.00,3.00,M
MLB,2024-01-19 11:53,230.00,3.00,M
MLB,2024-01-19 12:53,260.00,4.00,M
MLB,2024-01-19 13:53,230.00,5.00,M
MLB,2024-01-19 14:53,240.00,4.00,M
MLB,2024-01-19 15:53,220.00,6.00,M
MLB,2024-01-19 16:53,220.00,8.00,M
MLB,2024-01-19 17:53,260.00,12.00,18.00
MLB,2024-01-19 18:53,260.00,12.00,19.00
MLB,2024-01-19 19:53,300.00,11.00,M
MLB,2024-01-19 20:53,290.00,9.00,M
MLB,2024-01-19 21:53,340.00,14.00,21.00
MLB,2024-01-19 22:38,310.00,9.00,M
MLB,2024-01-19 22:51,310.00,3.00,M
MLB,2024-01-19 22:53,300.00,4.00,M
MLB,2024-01-19 23:53,290.00,5.00,M
MLB,2024-01-20 00:53,290.00,5.00,M
MLB,2024-01-20 01:53,270.00,3.00,M
MLB,2024-01-20 02:08,270.00,3.00,M
MLB,2024-01-20 02:19,270.00,3.00,M
MLB,2024-01-20 02:31,280.00,3.00,M
MLB,2024-01-20 02:53,320.00,4.00,M
MLB,2024-01-20 02:57,330.00,5.00,M
MLB,2024-01-20 03:01,340.00,5.00,M
MLB,2024-01-20 03:53,320.00,6.00,M
MLB,2024-01-20 04:20,300.00,4.00,M
MLB,2024-01-20 04:26,300.00,3.00,M
MLB,2024-01-20 04:36,320.00,5.00,M
MLB,2024-01-20 04:46,320.00,5.00,M
MLB,2024-01-20 04:48,320.00,5.00,M
MLB,2024-01-20 04:53,320.00,6.00,M
MLB,2024-01-20 05:53,320.00,4.00,M
MLB,2024-01-20 06:53,340.00,7.00,M
MLB,2024-01-20 07:53,350.00,11.00,M
MLB,2024-01-20 08:53,340.00,13.00,M
MLB,2024-01-20 09:53,350.00,12.00,M
MLB,2024-01-20 10:53,340.00,13.00,M
MLB,2024-01-20 11:53,320.00,7.00,M
MLB,2024-01-20 12:53,310.00,8.00,M
MLB,2024-01-20 13:53,320.00,9.00,M
MLB,2024-01-20 14:53,330.00,11.00,M
MLB,2024-01-20 15:53,350.00,12.00,M
MLB,2024-01-20 16:53,360.00,13.00,M
MLB,2024-01-20 17:53,10.00,14.00,M
MLB,2024-01-20 18:53,350.00,12.00,M
MLB,2024-01-20 19:53,360.00,16.00,M
MLB,2024-01-20 20:53,360.00,14.00,M
MLB,2024-01-20 21:53,10.00,11.00,M
MLB,2024-01-20 22:53,20.00,11.00,M
MLB,2024-01-20 23:53,10.00,8.00,M
MLB,2024-01-21 00:53,350.00,9.00,M
MLB,2024-01-21 01:53,340.00,9.00,M
MLB,2024-01-21 02:53,340.00,13.00,M
MLB,2024-01-21 03:53,340.00,9.00,M
MLB,2024-01-21 04:53,320.00,9.00,M
MLB,2024-01-21 05:53,330.00,9.00,M
MLB,2024-01-21 06:53,320.00,9.00,M
MLB,2024-01-21 07:53,320.00,9.00,M
MLB,2024-01-21 08:53,310.00,8.00,M
MLB,2024-01-21 09:53,320.00,10.00,M
MLB,2024-01-21 10:53,320.00,7.00,M
MLB,2024-01-21 11:53,310.00,8.00,M
MLB,2024-01-21 12:53,320.00,7.00,M
MLB,2024-01-21 13:53,340.00,11.00,M
MLB,2024-01-21 14:53,350.00,13.00,20.00
MLB,2024-01-21 15:53,360.00,19.00,M
MLB,2024-01-21 16:53,360.00,21.00,26.00
MLB,2024-01-21 17:53,350.00,20.00,27.00
MLB,2024-01-21 18:53,30.00,16.00,24.00
MLB,2024-01-21 19:53,30.00,16.00,23.00
MLB,2024-01-21 20:53,40.00,12.00,20.00
MLB,2024-01-21 21:53,40.00,13.00,M
MLB,2024-01-21 22:53,60.00,12.00,M
MLB,2024-01-21 23:53,40.00,14.00,M
MLB,2024-01-22 00:53,60.00,10.00,18.00
MLB,2024-01-22 01:53,60.00,12.00,M
MLB,2024-01-22 02:53,70.00,13.00,M
MLB,2024-01-22 03:53,80.00,11.00,M
MLB,2024-01-22 04:53,80.00,12.00,M
MLB,2024-01-22 05:53,80.00,12.00,M
MLB,2024-01-22 06:53,70.00,11.00,M
MLB,2024-01-22 07:53,80.00,11.00,M
MLB,2024-01-22 08:53,70.00,14.00,M
MLB,2024-01-22 09:53,90.00,11.00,M
MLB,2024-01-22 10:53,80.00,7.00,M
MLB,2024-01-22 11:53,100.00,10.00,M
MLB,2024-01-22 12:53,90.00,9.00,M
MLB,2024-01-22 13:53,90.00,9.00,M
MLB,2024-01-22 14:53,80.00,13.00,M
MLB,2024-01-22 15:53,100.00,12.00,M
MLB,2024-01-22 16:53,100.00,13.00,21.00
MLB,2024-01-22 17:53,100.00,14.00,21.00
MLB,2024-01-22 18:53,100.00,12.00,20.00
MLB,2024-01-22 19:53,100.00,13.00,19.00
MLB,2024-01-22 20:53,100.00,13.00,23.00
MLB,2024-01-22 21:53,90.00,12.00,M
MLB,2024-01-22 22:53,90.00,14.00,M
MLB,2024-01-22 23:53,80.00,10.00,21.00
MLB,2024-01-23 00:53,90.00,10.00,M
MLB,2024-01-23 01:53,100.00,12.00,M
MLB,2024-01-23 02:53,110.00,13.00,20.00
MLB,2024-01-23 03:53,130.00,11.00,17.00
MLB,2024-01-23 04:53,110.00,9.00,M
MLB,2024-01-23 05:53,110.00,13.00,21.00
MLB,2024-01-23 06:53,100.00,7.00,M
MLB,2024-01-23 07:53,120.00,12.00,M
MLB,2024-01-23 08:53,110.00,9.00,M
MLB,2024-01-23 09:53,120.00,7.00,16.00
MLB,2024-01-23 10:53,90.00,12.00,M
MLB,2024-01-23 11:53,100.00,13.00,20.00
MLB,2024-01-23 12:53,100.00,10.00,M
MLB,2024-01-23 13:53,90.00,10.00,M
MLB,2024-01-23 14:53,110.00,9.00,M
MLB,2024-01-23 15:53,120.00,9.00,M
MLB,2024-01-23 16:53,110.00,11.00,M
MLB,2024-01-23 17:53,90.00,10.00,M
MLB,2024-01-23 18:53,100.00,10.00,M
MLB,2024-01-23 19:53,110.00,12.00,M
MLB,2024-01-23 20:53,110.00,10.00,M
MLB,2024-01-23 21:53,110.00,7.00,M
MLB,2024-01-23 22:53,M,6.00,M
MLB,2024-01-23 23:53,70.00,5.00,M
MLB,2024-01-24 00:53,110.00,6.00,M
MLB,2024-01-24 01:53,110.00,9.00,M
MLB,2024-01-24 02:03,120.00,9.00,M
MLB,2024-01-24 02:30,120.00,9.00,M
MLB,2024-01-24 02:40,120.00,8.00,M
MLB,2024-01-24 02:51,110.00,10.00,M
MLB,2024-01-24 02:53,120.00,10.00,M
MLB,2024-01-24 03:00,110.00,11.00,M
MLB,2024-01-24 03:10,120.00,9.00,M
MLB,2024-01-24 03:53,110.00,8.00,M
MLB,2024-01-24 04:53,110.00,8.00,M
MLB,2024-01-24 05:53,130.00,6.00,M
MLB,2024-01-24 06:53,120.00,7.00,M
MLB,2024-01-24 07:53,120.00,6.00,M
MLB,2024-01-24 08:53,120.00,7.00,M
MLB,2024-01-24 09:53,130.00,6.00,M
MLB,2024-01-24 10:53,120.00,6.00,M
MLB,2024-01-24 11:53,130.00,6.00,M
MLB,2024-01-24 12:53,120.00,6.00,M
MLB,2024-01-24 13:53,130.00,6.00,M
MLB,2024-01-24 14:53,120.00,8.00,M
MLB,2024-01-24 15:53,140.00,11.00,20.00
MLB,2024-01-24 16:53,140.00,13.00,23.00
MLB,2024-01-24 17:53,140.00,13.00,19.00
MLB,2024-01-24 18:21,120.00,11.00,19.00
MLB,2024-01-24 18:31,120.00,10.00,19.00
MLB,2024-01-24 18:53,120.00,12.00,M
MLB,2024-01-24 19:53,120.00,8.00,M
MLB,2024-01-24 20:53,120.00,10.00,M
MLB,2024-01-24 21:53,110.00,8.00,M
MLB,2024-01-24 22:53,110.00,7.00,M
MLB,2024-01-24 23:53,110.00,10.00,M
MLB,2024-01-25 00:53,110.00,9.00,M
MLB,2024-01-25 01:53,120.00,11.00,18.00
MLB,2024-01-25 02:53,120.00,9.00,M
MLB,2024-01-25 03:53,120.00,9.00,M
MLB,2024-01-25 04:53,130.00,6.00,M
MLB,2024-01-25 05:53,130.00,8.00,M
MLB,2024-01-25 06:49,130.00,9.00,M
MLB,2024-01-25 06:53,130.00,9.00,M
MLB,2024-01-25 07:11,140.00,7.00,M
MLB,2024-01-25 07:53,130.00,7.00,M
MLB,2024-01-25 08:53,130.00,4.00,M
MLB,2024-01-25 09:53,140.00,6.00,M
MLB,2024-01-25 10:53,130.00,6.00,M
MLB,2024-01-25 11:53,120.00,6.00,M
MLB,2024-01-25 12:53,130.00,4.00,M
MLB,2024-01-25 13:49,120.00,5.00,M
MLB,2024-01-25 13:53,130.00,4.00,M
MLB,2024-01-25 14:53,140.00,6.00,M
MLB,2024-01-25 15:53,140.00,14.00,M
MLB,2024-01-25 16:53,130.00,15.00,25.00
MLB,2024-01-25 17:53,120.00,14.00,23.00
MLB,2024-01-25 18:53,120.00,13.00,M
MLB,2024-01-25 19:53,120.00,13.00,18.00
MLB,2024-01-25 20:53,120.00,12.00,19.00
MLB,2024-01-25 21:53,130.00,9.00,20.00
MLB,2024-01-25 22:53,120.00,8.00,M
MLB,2024-01-25 23:53,140.00,8.00,M
MLB,2024-01-26 00:53,140.00,5.00,M
MLB,2024-01-26 01:53,130.00,6.00,M
MLB,2024-01-26 02:53,120.00,4.00,M
MLB,2024-01-26 03:53,140.00,6.00,M
MLB,2024-01-26 04:53,170.00,4.00,M
MLB,2024-01-26 05:53,160.00,4.00,M
MLB,2024-01-26 06:53,160.00,4.00,M
MLB,2024-01-26 07:53,0.00,0.00,M
MLB,2024-01-26 08:53,0.00,0.00,M
MLB,2024-01-26 09:53,150.00,4.00,M
MLB,2024-01-26 10:53,0.00,0.00,M
MLB,2024-01-26 11:09,0.00,0.00,M
MLB,2024-01-26 11:21,0.00,0.00,M
MLB,2024-01-26 11:44,0.00,0.00,M
MLB,2024-01-26 11:53,0.00,0.00,M
MLB,2024-01-26 12:00,0.00,0.00,M
MLB,2024-01-26 12:07,30.00,3.00,M
MLB,2024-01-26 12:50,0.00,0.00,M
MLB,2024-01-26 12:53,50.00,3.00,M
MLB,2024-01-26 13:13,0.00,0.00,M
MLB,2024-01-26 13:44,0.00,0.00,M
MLB,2024-01-26 13:53,0.00,0.00,M
MLB,2024-01-26 14:53,160.00,3.00,M
MLB,2024-01-26 15:53,180.00,3.00,M
MLB,2024-01-26 16:29,M,3.00,M
MLB,2024-01-26 16:53,90.00,6.00,M
MLB,2024-01-26 17:33,M,M,M
MLB,2024-01-26 17:53,0.00,0.00,M
MLB,2024-01-26 18:38,100.00,7.00,M
MLB,2024-01-26 18:53,100.00,6.00,M
MLB,2024-01-26 19:06,100.00,7.00,M
MLB,2024-01-26 19:53,110.00,11.00,M
MLB,2024-01-26 20:53,130.00,7.00,M
MLB,2024-01-26 21:53,120.00,7.00,M
MLB,2024-01-26 22:53,130.00,6.00,M
MLB,2024-01-26 23:53,140.00,6.00,M
MLB,2024-01-27 00:53,140.00,6.00,M
MLB,2024-01-27 01:53,130.00,4.00,M
MLB,2024-01-27 02:53,0.00,0.00,M
MLB,2024-01-27 03:53,140.00,4.00,M
MLB,2024-01-27 04:53,160.00,5.00,M
MLB,2024-01-27 05:53,150.00,5.00,M
MLB,2024-01-27 06:53,160.00,4.00,M
MLB,2024-01-27 07:53,160.00,5.00,M
MLB,2024-01-27 08:53,160.00,5.00,M
MLB,2024-01-27 09:53,190.00,3.00,M
MLB,2024-01-27 10:53,0.00,0.00,M
MLB,2024-01-27 11:34,140.00,11.00,21.00
MLB,2024-01-27 11:37,170.00,18.00,22.00
MLB,2024-01-27 11:53,150.00,9.00,M
MLB,2024-01-27 12:53,140.00,4.00,M
MLB,2024-01-27 13:53,150.00,6.00,M
MLB,2024-01-27 14:53,130.00,9.00,M
MLB,2024-01-27 15:53,160.00,12.00,18.00
MLB,2024-01-27 16:39,130.00,11.00,M
MLB,2024-01-27 16:53,110.00,11.00,M
MLB,2024-01-27 17:43,130.00,8.00,M
MLB,2024-01-27 17:53,110.00,7.00,M
MLB,2024-01-27 18:10,110.00,10.00,M
MLB,2024-01-27 18:53,130.00,12.00,18.00
MLB,2024-01-27 19:53,120.00,10.00,16.00
MLB,2024-01-27 20:53,130.00,8.00,M
MLB,2024-01-27 21:53,M,6.00,M
MLB,2024-01-27 22:53,140.00,5.00,M
MLB,2024-01-27 23:53,150.00,4.00,M
MLB,2024-01-28 00:53,150.00,6.00,M
MLB,2024-01-28 01:53,190.00,4.00,M
MLB,2024-01-28 02:53,190.00,5.00,M
MLB,2024-01-28 03:53,170.00,5.00,M
MLB,2024-01-28 04:53,170.00,7.00,M
MLB,2024-01-28 05:53,190.00,8.00,M
MLB,2024-01-28 06:53,180.00,10.00,M
MLB,2024-01-28 07:53,200.00,10.00,M
MLB,2024-01-28 08:53,220.00,9.00,M
MLB,2024-01-28 09:53,230.00,8.00,M
MLB,2024-01-28 10:53,210.00,11.00,M
MLB,2024-01-28 11:23,210.00,11.00,M
MLB,2024-01-28 11:53,220.00,11.00,M
MLB,2024-01-28 12:03,220.00,12.00,M
MLB,2024-01-28 12:34,210.00,9.00,M
MLB,2024-01-28 12:53,210.00,7.00,M
MLB,2024-01-28 13:34,210.00,11.00,M
MLB,2024-01-28 13:53,220.00,9.00,M
MLB,2024-01-28 14:53,220.00,9.00,M
MLB,2024-01-28 15:45,230.00,10.00,18.00
MLB,2024-01-28 15:53,230.00,9.00,M
MLB,2024-01-28 16:09,240.00,12.00,M
MLB,2024-01-28 16:53,250.00,14.00,20.00
MLB,2024-01-28 17:34,290.00,18.00,26.00
MLB,2024-01-28 17:53,290.00,17.00,M
MLB,2024-01-28 18:25,280.00,16.00,M
MLB,2024-01-28 18:53,270.00,13.00,M
MLB,2024-01-28 19:20,270.00,15.00,21.00
MLB,2024-01-28 19:53,250.00,15.00,M
MLB,2024-01-28 20:53,270.00,17.00,25.00
MLB,2024-01-28 21:53,260.00,14.00,M
MLB,2024-01-28 22:53,260.00,10.00,M
MLB,2024-01-28 23:53,270.00,13.00,M
MLB,2024-01-29 00:53,270.00,13.00,M
MLB,2024-01-29 01:53,280.00,14.00,M
MLB,2024-01-29 02:53,280.00,15.00,M
MLB,2024-01-29 03:53,270.00,12.00,M
MLB,2024-01-29 04:53,280.00,10.00,M
MLB,2024-01-29 05:53,280.00,10.00,M
MLB,2024-01-29 06:53,270.00,8.00,M
MLB,2024-01-29 07:53,280.00,7.00,M
MLB,2024-01-29 08:18,280.00,9.00,M
MLB,2024-01-29 08:53,300.00,11.00,M
MLB,2024-01-29 09:53,310.00,10.00,M
MLB,2024-01-29 10:53,320.00,15.00,M
MLB,2024-01-29 11:53,310.00,12.00,M
MLB,2024-01-29 12:53,310.00,9.00,M
MLB,2024-01-29 13:53,310.00,16.00,24.00
MLB,2024-01-29 14:53,320.00,13.00,22.00
MLB,2024-01-29 15:53,300.00,13.00,M
MLB,2024-01-29 16:53,320.00,12.00,M
MLB,2024-01-29 17:53,310.00,10.00,16.00
MLB,2024-01-29 18:53,330.00,9.00,16.00
MLB,2024-01-29 19:53,310.00,8.00,M
MLB,2024-01-29 20:53,280.00,4.00,M
MLB,2024-01-29 21:53,290.00,7.00,M
MLB,2024-01-29 22:53,290.00,6.00,M
MLB,2024-01-29 23:53,290.00,5.00,M
MLB,2024-01-30 00:53,290.00,3.00,M
MLB,2024-01-30 01:53,310.00,4.00,M
MLB,2024-01-30 02:53,0.00,0.00,M
MLB,2024-01-30 03:53,230.00,3.00,M
MLB,2024-01-30 04:53,0.00,0.00,M
MLB,2024-01-30 05:53,250.00,7.00,M
MLB,2024-01-30 06:53,270.00,7.00,M
MLB,2024-01-30 07:53,280.00,7.00,M
MLB,2024-01-30 08:53,300.00,9.00,M
MLB,2024-01-30 09:53,290.00,8.00,M
MLB,2024-01-30 10:53,310.00,8.00,M
MLB,2024-01-30 11:53,280.00,5.00,M
MLB,2024-01-30 12:53,310.00,5.00,M
MLB,2024-01-30 13:53,310.00,8.00,M
MLB,2024-01-30 14:53,320.00,6.00,M
MLB,2024-01-30 15:53,M,5.00,M
MLB,2024-01-30 16:53,0.00,0.00,M
MLB,2024-01-30 17:53,100.00,4.00,M
MLB,2024-01-30 18:53,M,M,M
MLB,2024-01-30 19:53,200.00,9.00,M
MLB,2024-01-30 20:53,200.00,5.00,M
MLB,2024-01-30 21:53,260.00,7.00,M
MLB,2024-01-30 22:53,260.00,7.00,M
MLB,2024-01-30 23:53,270.00,5.00,M
MLB,2024-01-31 00:53,230.00,3.00,M
MLB,2024-01-31 01:53,270.00,6.00,M
MLB,2024-01-31 02:53,280.00,9.00,M
MLB,2024-01-31 03:53,280.00,7.00,M
MLB,2024-01-31 04:53,280.00,7.00,M
MLB,2024-01-31 05:53,290.00,7.00,M
MLB,2024-01-31 06:53,260.00,6.00,M
MLB,2024-01-31 07:53,250.00,5.00,M
MLB,2024-01-31 08:53,260.00,6.00,M
MLB,2024-01-31 09:53,240.00,5.00,M
MLB,2024-01-31 10:53,260.00,6.00,M
MLB,2024-01-31 11:53,260.00,5.00,M
MLB,2024-01-31 12:53,250.00,7.00,M
MLB,2024-01-31 13:53,270.00,8.00,M
MLB,2024-01-31 14:53,260.00,12.00,M
MLB,2024-01-31 15:53,280.00,13.00,22.00
MLB,2024-01-31 16:53,290.00,19.00,25.00
MLB,2024-01-31 17:53,280.00,17.00,23.00
MLB,2024-01-31 18:53,280.00,18.00,27.00
MLB,2024-01-31 19:53,300.00,15.00,22.00
MLB,2024-01-31 20:53,300.00,11.00,19.00
MLB,2024-01-31 21:53,300.00,14.00,M
MLB,2024-01-31 22:53,290.00,11.00,M
MLB,2024-01-31 23:53,290.00,7.00,M
MLB,2024-02-01 00:53,360.00,6.00,M
MLB,2024-02-01 01:53,360.00,14.00,20.00
MLB,2024-02-01 02:53,360.00,11.00,20.00
MLB,2024-02-01 03:53,10.00,10.00,M
MLB,2024-02-01 04:53,360.00,10.00,15.00
MLB,2024-02-01 05:53,310.00,6.00,M
MLB,2024-02-01 06:53,290.00,7.00,M
MLB,2024-02-01 07:53,310.00,6.00,M
MLB,2024-02-01 08:53,300.00,5.00,M
MLB,2024-02-01 09:53,310.00,7.00,M
MLB,2024-02-01 10:53,290.00,5.00,M
MLB,2024-02-01 11:53,310.00,7.00,M
MLB,2024-02-01 12:53,330.00,8.00,M
MLB,2024-02-01 13:53,330.00,10.00,M
MLB,2024-02-01 14:53,330.00,9.00,M
MLB,2024-02-01 15:53,360.00,8.00,M
MLB,2024-02-01 16:53,360.00,8.00,M
MLB,2024-02-01 17:53,30.00,10.00,M
MLB,2024-02-01 18:53,40.00,7.00,M
MLB,2024-02-01 19:53,50.00,10.00,M
MLB,2024-02-01 20:53,40.00,8.00,M
MLB,2024-02-01 21:53,50.00,8.00,M
MLB,2024-02-01 22:53,30.00,6.00,M
MLB,2024-02-01 23:53,30.00,7.00,M
MLB,2024-02-02 00:53,340.00,3.00,M
MLB,2024-02-02 01:53,350.00,3.00,M
MLB,2024-02-02 02:53,10.00,3.00,M
MLB,2024-02-02 03:53,0.00,0.00,M
MLB,2024-02-02 04:53,0.00,0.00,M
MLB,2024-02-02 05:53,280.00,4.00,M
MLB,2024-02-02 06:53,0.00,0.00,M
MLB,2024-02-02 07:53,290.00,3.00,M
MLB,2024-02-02 08:53,280.00,3.00,M
MLB,2024-02-02 09:53,290.00,3.00,M
MLB,2024-02-02 10:36,280.00,4.00,M
MLB,2024-02-02 10:43,260.00,3.00,M
MLB,2024-02-02 10:53,270.00,3.00,M
MLB,2024-02-02 11:53,0.00,0.00,M
MLB,2024-02-02 12:53,290.00,3.00,M
MLB,2024-02-02 13:53,0.00,0.00,M
MLB,2024-02-02 14:53,0.00,0.00,M
MLB,2024-02-02 15:53,110.00,4.00,M
MLB,2024-02-02 16:53,260.00,4.00,M
MLB,2024-02-02 17:53,260.00,9.00,M
MLB,2024-02-02 18:53,90.00,5.00,M
MLB,2024-02-02 19:53,250.00,8.00,M
MLB,2024-02-02 20:53,80.00,8.00,M
MLB,2024-02-02 21:53,90.00,7.00,M
MLB,2024-02-02 22:53,80.00,5.00,M
MLB,2024-02-02 23:53,80.00,3.00,M
MLB,2024-02-03 00:53,360.00,3.00,M
MLB,2024-02-03 01:53,0.00,0.00,M
MLB,2024-02-03 02:53,0.00,0.00,M
MLB,2024-02-03 03:53,290.00,5.00,M
MLB,2024-02-03 04:53,290.00,6.00,M
MLB,2024-02-03 05:53,330.00,3.00,M
MLB,2024-02-03 06:53,320.00,5.00,M
MLB,2024-02-03 07:53,330.00,5.00,M
MLB,2024-02-03 08:53,310.00,3.00,M
MLB,2024-02-03 09:53,280.00,3.00,M
MLB,2024-02-03 10:53,0.00,0.00,M
MLB,2024-02-03 11:53,290.00,4.00,M
MLB,2024-02-03 12:53,0.00,0.00,M
MLB,2024-02-03 13:53,360.00,3.00,M
MLB,2024-02-03 14:53,M,M,M
MLB,2024-02-03 15:53,60.00,6.00,M
MLB,2024-02-03 16:53,80.00,7.00,M
MLB,2024-02-03 17:53,70.00,7.00,M
MLB,2024-02-03 18:53,70.00,9.00,M
MLB,2024-02-03 19:53,70.00,9.00,M
MLB,2024-02-03 20:53,70.00,7.00,M
MLB,2024-02-03 21:53,50.00,8.00,M
MLB,2024-02-03 22:53,90.00,5.00,M
MLB,2024-02-03 23:53,90.00,4.00,M
MLB,2024-02-04 00:53,100.00,5.00,M
MLB,2024-02-04 01:53,100.00,7.00,M
MLB,2024-02-04 02:53,100.00,8.00,M
MLB,2024-02-04 03:53,110.00,12.00,M
MLB,2024-02-04 04:53,120.00,6.00,M
MLB,2024-02-04 05:53,120.00,7.00,M
MLB,2024-02-04 06:53,110.00,8.00,M
MLB,2024-02-04 07:53,110.00,7.00,M
MLB,2024-02-04 08:53,190.00,4.00,M
MLB,2024-02-04 09:53,160.00,4.00,M
MLB,2024-02-04 10:53,160.00,11.00,M
MLB,2024-02-04 11:53,120.00,7.00,M
MLB,2024-02-04 12:53,120.00,8.00,M
MLB,2024-02-04 13:53,120.00,8.00,M
MLB,2024-02-04 14:53,140.00,7.00,M
MLB,2024-02-04 15:53,160.00,8.00,M
MLB,2024-02-04 16:53,160.00,12.00,M
MLB,2024-02-04 17:53,130.00,9.00,M
MLB,2024-02-04 18:53,140.00,13.00,18.00
MLB,2024-02-04 19:03,140.00,12.00,21.00
MLB,2024-02-04 19:14,140.00,14.00,19.00
MLB,2024-02-04 19:35,140.00,15.00,25.00
MLB,2024-02-04 19:53,150.00,17.00,27.00
MLB,2024-02-04 20:53,200.00,11.00,22.00
MLB,2024-02-04 21:53,190.00,10.00,M
MLB,2024-02-04 22:53,160.00,8.00,M
MLB,2024-02-04 23:53,180.00,5.00,M
MLB,2024-02-05 00:53,190.00,8.00,M
MLB,2024-02-05 01:53,170.00,7.00,M
MLB,2024-02-05 02:04,200.00,6.00,M
MLB,2024-02-05 02:26,250.00,15.00,22.00
MLB,2024-02-05 02:53,240.00,6.00,M
MLB,2024-02-05 03:53,250.00,7.00,M
MLB,2024-02-05 04:53,230.00,5.00,M
MLB,2024-02-05 05:53,210.00,6.00,M
MLB,2024-02-05 06:53,230.00,5.00,M
MLB,2024-02-05 07:53,0.00,0.00,M
MLB,2024-02-05 08:53,0.00,0.00,M
MLB,2024-02-05 09:53,0.00,0.00,M
MLB,2024-02-05 10:53,200.00,3.00,M
MLB,2024-02-05 11:53,0.00,0.00,M
MLB,2024-02-05 12:53,200.00,9.00,M
MLB,2024-02-05 13:53,210.00,9.00,M
MLB,2024-02-05 14:53,160.00,10.00,M
MLB,2024-02-05 15:53,140.00,11.00,M
MLB,2024-02-05 16:53,180.00,8.00,M
MLB,2024-02-05 17:53,210.00,10.00,M
MLB,2024-02-05 18:53,190.00,9.00,M
MLB,2024-02-05 19:53,170.00,6.00,M
